credit.policy,int.rate,installment,log.annual.inc,dti,fico,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid,cr_line_years,pub_rec_flag,inquiry_rate,purpose_credit_card,purpose_debt_consolidation,purpose_educational,purpose_home_improvement,purpose_major_purchase,purpose_small_business
1,-0.3441929211023925,1.6367708988615983,-0.02769878597969587,-1.077440277245088,0.03038528933554805,-1.0133159191470913,-0.7169889396237944,3.362023419625648,-0.23700317531654236,1,1.5376613117283244,0,-0.345805629498555,False,False,False,False,False,False
1,-1.0482192821640235,0.7778431588216057,0.17762987697874608,-0.8929440653606266,1.0838886422979974,-0.4204762290825096,0.19204806662634832,-0.2997300842604626,-0.23700317531654236,0,-0.024338031035963898,0,-0.06997977006788185,False,True,False,False,False,False
1,-0.9327440589211103,2.341251019410565,0.3645745522507302,-1.1166638813465088,2.1373919952604465,-1.2235672045769719,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0,-0.1685225857526675,0,-0.345805629498555,False,False,False,False,False,False
1,-0.6980686052339,-0.2245692208393491,-0.7627102668726116,1.0173907269863545,0.1620732084558542,-1.3683303847090207,-0.26247043649872304,-0.2997300842604626,3.5781504602831933,0,-0.04838547831608496,1,-0.20602769980350744,False,False,False,False,False,False
1,-0.10951746741518222,-0.33849728037009635,-1.7395660879827202,-0.24212278249260571,-0.8914301445065951,0.8306912563444853,0.6465665697514197,-0.2997300842604626,-0.23700317531654236,0,-1.0576606731723392,0,0.6238946575624051,False,True,False,False,False,False
1,0.009682763029114892,0.3919172903560687,0.7733616989585336,-0.5515534370704817,-0.8914301445065951,-0.47217736484395567,-0.26247043649872304,-0.2997300842604626,-0.23700317531654236,0,-0.8894286711755146,0,-0.08059317945075226,True,False,False,False,False,False
1,-1.3536698726775354,-0.3190343689708207,-0.0551374339754654,-0.2653663997378922,0.5571369658167727,0.7203955000534003,-0.26247043649872304,-0.2997300842604626,-0.23700317531654236,0,-0.4689070747457996,0,-0.16273536881447992,False,False,False,False,False,False
1,-0.6980686052339,-0.9141261661466872,-0.0879499823544255,0.07021332424093117,-0.23299054890506427,-1.3752238694772136,-0.26247043649872304,-0.2997300842604626,-0.23700317531654236,0,-0.0479682775034236,0,-0.20606048567531374,True,False,False,False,False,False
1,-1.0482192821640235,0.6232506541340592,-0.4663325614595554,-1.060007564311123,0.6888248849370788,-0.7754906946444393,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0,-0.6130916294625033,0,-0.345805629498555,False,True,False,False,False,False
1,-0.3441929211023925,-0.9690376556280182,-0.02769878597969587,0.13122781950980814,-0.7597422253862889,-0.5411122125258837,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0,-0.42084555650689853,0,-0.345805629498555,False,False,False,False,True,False
1,-0.6980686052339,2.3769893678856615,0.9447407250597384,-0.7781787052120247,0.6888248849370788,-1.6130490939798654,0.19204806662634832,1.5311466676825929,-0.23700317531654236,0,-0.3127071404693708,0,-0.017441511128706063,False,False,False,False,False,False
1,0.47903367040353606,0.4270760980450826,1.3715015017146106,-0.6227370148841714,-1.2864939018675137,1.1994926914428001,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0,-0.6010595617421074,0,-0.345805629498555,False,False,False,False,False,False
1,-1.5883453263647456,-0.33028711923392556,-0.8950929455989249,-0.5893243150940721,1.8740161570198344,-0.9650615257697415,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0,0.3962002535544214,0,-0.345805629498555,True,False,False,False,False,False
1,0.3635584471606223,0.6061542009446212,-0.6423656702397614,1.169926965158547,-0.8914301445065951,-0.2757130489504608,0.19204806662634832,-0.2997300842604626,-0.23700317531654236,0,0.02374017536360811,0,-0.07714650109636326,False,True,False,False,False,False
1,-0.5788683747896028,0.8207291769917218,0.5817762303001247,-0.8290241179360888,-0.10130262978475811,-0.28260653371865346,0.6465665697514197,-0.2997300842604626,3.5781504602831933,0,1.1411537862573895,1,-0.09454725552324546,False,False,False,False,False,False
1,0.47903367040353606,0.2630660555836931,-0.24913088341016082,1.4735467154251014,-0.8914301445065951,1.7061638219049715,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0,-0.7332287368990857,0,-0.345805629498555,False,True,False,False,False,False
1,-0.5788683747896028,-0.5963446351113681,-0.1827299815000144,-0.49199166787943505,-0.6280543062659828,0.7996705748876174,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0,-0.7092146659403056,0,-0.345805629498555,True,False,False,False,False,False
1,-0.22499269065809543,-0.024579354575328255,-0.545694476259628,0.8968144625264312,-0.36467846802537046,1.0995371623040047,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,1,-0.9014774270565808,0,-0.345805629498555,False,True,False,False,False,False
1,-1.7075455568090432,-1.0138071813529028,-1.0136370952103,-1.4653181400258057,1.3472644805386098,-0.006867142990941117,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0,-0.2886763813499204,0,-0.345805629498555,True,False,False,False,False,False
1,0.832909354535043,0.9525264107600179,0.472106758106577,1.7437537659015565,-0.7597422253862889,1.1684720099859327,0.6465665697514197,-0.2997300842604626,-0.23700317531654236,0,-0.8533992206570092,0,0.4203773133644259,False,True,False,False,False,False
1,-0.9327440589211103,-0.3763606117274961,-1.673165177939591,-0.29732637345016094,0.1620732084558542,-1.1201649330540797,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0,-0.17574850164917333,0,-0.345805629498555,False,False,True,False,False,False
1,-1.3536698726775354,-0.47179166116910554,-0.29031274197192586,-0.05472111845248348,0.42544904669646655,-1.344203188020346,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0,-0.6487539436503588,0,-0.345805629498555,False,False,False,False,False,False
1,-0.4596681443453058,-0.11740247047956597,0.31742352408780783,0.01646245936120634,-0.6280543062659828,-0.2550325946458823,-0.26247043649872304,-0.2997300842604626,-0.23700317531654236,1,1.8260137330010613,0,-0.2777561756459664,True,False,False,False,False,False
1,1.0675848082222532,1.746352402496726,0.47679810610906637,0.9810725750405944,-1.2864939018675137,0.2964461868095423,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0,-0.7572928723398773,0,-0.345805629498555,False,True,False,False,False,False
1,-0.5788683747896028,-0.4388544264934084,-1.0136370952103,1.28905050354064,0.2937611275761604,0.22751133912761426,-0.26247043649872304,-0.2997300842604626,-0.23700317531654236,0,2.2225379466326665,0,-0.2844200524739245,True,False,False,False,False,False
1,-1.5883453263647456,-1.1172552116686556,-2.1629416377579087,-1.0353112209880062,0.9522007231776912,-1.3890108390135991,0.6465665697514197,-0.2997300842604626,-0.23700317531654236,0,-0.9255081861760315,0,0.48168727285869223,False,True,False,False,False,False
1,-0.6980686052339,0.026178759272410358,0.25348755009385565,0.3215349357055911,1.4789523996589158,-1.6130490939798654,-0.26247043649872304,-0.2997300842604626,-0.23700317531654236,0,0.7446462607864552,0,-0.2491376881093004,False,False,False,False,False,False
1,-0.6533685188172887,-1.0700226376029198,-0.545694476259628,0.5045784215122218,0.42544904669646655,-0.6927688774261256,0.19204806662634832,-0.2997300842604626,-0.23700317531654236,1,-0.43925245033780685,0,0.012508873257692876,False,True,False,False,False,False
1,-0.5788683747896028,-0.533367869690387,-0.02769878597969587,-0.9437894780846907,-0.36467846802537046,2.6341777251543892e-05,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0,-0.3487699673092174,0,-0.345805629498555,False,True,False,False,False,False
1,0.9521095849793406,1.7988008436372052,0.7733616989585336,1.5752375408732295,-0.4963663871456766,0.034493765618215586,-0.26247043649872304,-0.2997300842604626,3.5781504602831933,0,-0.2766610017901949,1,-0.18544175773653576,False,True,False,False,False,False
1,-0.8135438284768132,0.019127679708404895,-0.24913088341016082,-1.4464327010140106,0.820512804057385,-1.0477833429880552,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0,-0.12046106751376612,0,-0.345805629498555,False,True,False,False,False,False
1,-1.4691450959204486,-0.4006047346119536,0.3645745522507302,-1.423189083768724,1.2155765614183036,-0.5721328939827515,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0,-0.14450851479388746,0,-0.345805629498555,True,False,False,False,False,False
1,-0.9327440589211103,-0.5083510257578192,0.4176329881495604,0.4392057480098539,0.1620732084558542,-0.696215619810222,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0,-0.07241623743553564,0,-0.345805629498555,True,False,False,False,False,False
1,-0.4596681443453058,1.0531250322108638,-0.18533461778086754,-1.189300185238029,0.03038528933554805,-0.7858309217967285,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,1,-1.0817081204524603,0,-0.345805629498555,False,True,False,False,False,False
1,-0.6980686052339,-0.600691191006988,-1.185016137577467,1.3326322858755524,0.6888248849370788,0.472230048398459,0.6465665697514197,-0.2997300842604626,-0.23700317531654236,0,0.1715126557875584,0,0.02738028975521201,False,False,False,True,False,False
1,-1.5883453263647456,-0.40596548688321804,-0.545694476259628,-1.0730820990115968,1.610640318779222,-1.6130490939798654,0.6465665697514197,-0.2997300842604626,-0.23700317531654236,0,0.28806183751689374,0,0.006812656705430543,False,False,False,False,False,False
1,-0.9327440589211103,1.8753968175311286,0.5817762303001247,-0.40628082928744125,1.2155765614183036,-0.840978799942271,-0.26247043649872304,-0.2997300842604626,-0.23700317531654236,0,0.39618356539375077,0,-0.23398349562254298,False,True,False,False,False,False
1,-1.0482192821640235,-0.9226743927414064,0.8985462494408336,0.08038240678574404,0.5571369658167727,-1.4303717476227562,0.6465665697514197,-0.2997300842604626,-0.23700317531654236,0,-0.8253633350176502,0,0.3989241909642624,False,False,False,True,False,False
1,0.128882993473412,1.6953528133214526,0.2688648068697713,0.11524783265367376,-0.6280543062659828,1.0719632232312335,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0,-0.45690838334674505,0,-0.345805629498555,False,True,False,False,False,False
1,-0.10951746741518222,1.8260875556485971,1.615076813767911,-0.6706769754525748,-0.36467846802537046,0.2033841424389396,0.6465665697514197,-0.2997300842604626,-0.23700317531654236,0,1.4182918532743825,0,-0.11600630510883728,True,False,False,False,False,False
1,-1.0482192821640235,0.7778431588216057,1.6042688126688192,-0.8914913392827962,1.2155765614183036,-1.3062890217952856,0.19204806662634832,-0.2997300842604626,-0.23700317531654236,0,-0.22859948355129384,0,-0.0347238331481718,False,False,False,False,False,False
1,-0.3441929211023925,-1.064372114938614,-0.6532772367315395,-0.7099005795539958,-0.8914301445065951,0.2137243695912287,-0.26247043649872304,-0.2997300842604626,-0.23700317531654236,1,-1.1537837096501415,0,0.023604003667525082,False,False,False,False,False,False
1,1.2799102187011582,0.9952675437336127,0.6803114874868773,1.1379669914462782,-1.0231180636269013,0.3412538378027957,-0.26247043649872304,-0.2997300842604626,-0.23700317531654236,0,0.372169494434971,0,-0.23276224448598407,False,True,False,False,False,False
1,-1.7075455568090432,-0.6372505555957019,-0.42050992577732804,-1.710828847179144,2.1373919952604465,-1.6061556092116727,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0,-0.16853927391333814,0,-0.345805629498555,False,False,False,False,False,False
1,-0.22499269065809543,-0.024579354575328255,1.2413043179092056,0.8169145282457588,-0.36467846802537046,0.6100997437623151,0.19204806662634832,-0.2997300842604626,-0.23700317531654236,0,0.1558926623599156,0,-0.09505484819794306,True,False,False,False,False,False
1,-0.6980686052339,0.026178759272410358,0.4887906109714485,0.03970607660649283,-0.10130262978475811,-0.9788484953061272,0.6465665697514197,-0.2997300842604626,-0.23700317531654236,0,-0.6491544563023498,0,0.2874770025233743,False,True,False,False,False,False
1,-0.9327440589211103,-0.2987021463924211,-1.3766015899699136,0.6382292206726191,0.5571369658167727,0.24129830866399984,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0,-0.3127238286300415,0,-0.345805629498555,False,True,False,False,False,False
1,-1.4691450959204486,-0.020474274007242717,-0.5478104179185438,0.2808586055263396,1.610640318779222,-0.6445144840487759,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,1,0.4923232900322239,0,-0.345805629498555,False,True,False,False,False,False
1,-0.4596681443453058,-0.40210188164266697,0.19040467711298076,1.339895916264704,0.1620732084558542,-0.33086092709600307,0.19204806662634832,-0.2997300842604626,-0.23700317531654236,0,0.26401439023677264,0,-0.10802281817012035,False,True,False,False,False,False
1,-0.9327440589211103,2.341251019410565,1.2413043179092056,-0.5370261762921776,2.1373919952604465,-1.1718660688155258,-0.26247043649872304,-0.2997300842604626,-0.23700317531654236,0,1.4295062075301264,0,-0.26946966831657354,False,False,False,True,False,False
1,-0.3441929211023925,1.00120783679096,0.6803880351133867,-0.4702007767119792,-0.23299054890506427,-0.06890850590467654,-0.26247043649872304,-0.2997300842604626,3.5781504602831933,0,0.011708107643212002,1,-0.21059687487567602,False,True,False,False,False,False
1,-0.6980686052339,-0.1305387282974392,-0.3541090076012163,0.29538586630464386,0.03038528933554805,0.5583986080008692,0.6465665697514197,-0.2997300842604626,-0.23700317531654236,0,-0.04838547831608496,0,0.07352815958658765,False,True,False,False,False,False
1,0.3635584471606223,1.0715254521689883,-0.545694476259628,-0.12735742234400368,-1.0231180636269013,0.2861059596572532,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0,-0.5409993521041514,0,-0.345805629498555,False,True,False,False,False,False
1,0.009682763029114892,-1.0578039860296773,-0.9086589710192416,0.09781511971970877,-1.0231180636269013,-0.6583014535851616,-0.26247043649872304,3.362023419625648,-0.23700317531654236,0,-0.0964303083943157,0,-0.2021463277117461,True,False,False,False,False,False
1,0.47903367040353606,2.55915835497764,0.16716941446613962,0.24018227534708841,-0.36467846802537046,-1.1511856145109474,0.19204806662634832,-0.2997300842604626,-0.23700317531654236,1,-0.7332454250597563,0,0.10885238055200508,False,True,False,False,False,False
1,-0.10951746741518222,-0.09798785414579704,0.044606303005491725,0.8939090103707704,-0.7597422253862889,0.6859280762124361,-0.26247043649872304,1.5311466676825929,3.5781504602831933,0,-0.08441492883459023,1,-0.20313708151717236,False,True,False,False,False,False
1,-0.9327440589211103,0.7883231880366004,1.8550097535700965,-1.3708909449668296,0.820512804057385,-1.506200080072877,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0,-0.6971992863805804,0,-0.345805629498555,False,True,False,False,False,False
1,0.24435821671632574,-0.7283350491416914,-0.46246432003255666,1.225130556116102,-0.8914301445065951,0.3136798987300244,0.6465665697514197,-0.2997300842604626,-0.23700317531654236,1,-0.6607693232100842,0,0.2937859888528725,False,True,False,False,False,False
1,-0.8135438284768132,2.3593616689756476,1.5491246735381223,-1.5800835001744076,1.3472644805386098,-1.1270584178222725,-0.26247043649872304,-0.2997300842604626,-0.23700317531654236,0,1.2853216528134228,0,-0.2659328480599194,False,False,False,False,False,False
1,-0.6980686052339,2.3769893678856615,0.7733616989585336,0.09781511971970877,0.9522007231776912,-1.2373541741133576,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0,-0.4809391424661955,0,-0.345805629498555,False,True,False,False,False,False
1,0.3635584471606223,-0.3163781403679419,-0.182990253189725,1.784430096080808,0.03038528933554805,1.2718742815088249,0.6465665697514197,1.5311466676825929,-0.23700317531654236,0,-0.8582053724808993,0,0.4241797101032,False,True,False,False,False,False
1,0.3635584471606223,-0.9695206062830871,0.030400130572578572,1.5171284977600137,-0.6280543062659828,1.4338711735613558,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0,-0.7332454250597563,0,-0.345805629498555,False,True,False,False,False,False
1,-0.6980686052339,1.279966954896714,2.1123763583789295,-0.04891021414116199,0.03038528933554805,-0.49975130391672706,0.19204806662634832,-0.2997300842604626,-0.23700317531654236,0,0.39618356539375077,0,-0.12216136174653093,True,False,False,False,False,False
1,-0.4596681443453058,-1.2879299731699956,-0.6506726004506834,0.46971299564429225,-0.7597422253862889,0.0896416437637581,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0,-1.0937235000121854,0,-0.345805629498555,False,False,True,False,False,False
1,-0.8135438284768132,-0.8116440371410721,-0.7628961543090226,0.8880981060594485,0.2937611275761604,1.8026726086596707,0.19204806662634832,-0.2997300842604626,-0.23700317531654236,1,-0.2646456222304697,0,-0.027545022463162934,False,True,False,False,False,False
1,-1.4691450959204486,-0.6287023290009828,0.9609259122667458,-0.12445197018834293,0.6888248849370788,-1.4510522019273344,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0,0.9248769541823347,0,-0.345805629498555,False,False,True,False,False,False
1,-0.9327440589211103,-0.7335026211509283,-0.8100471824719421,-1.6105907478088461,-0.10130262978475811,-0.6203872873601011,-0.26247043649872304,1.5311466676825929,-0.23700317531654236,0,-0.7933390110190532,0,-0.1052559369779919,False,False,False,False,False,False
1,-1.4691450959204486,-0.3245883015041128,-0.5035471188736564,0.7253927853424436,2.269079914380753,-1.3235227337157676,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,1,0.9729217842605652,0,-0.345805629498555,False,False,True,False,False,False
1,-0.8135438284768132,-0.7609342183588405,-0.4663325614595554,1.3311795597977218,1.3472644805386098,-1.5475609886820338,-0.26247043649872304,-0.2997300842604626,-0.23700317531654236,0,-0.03596958610436902,0,-0.20699686916224733,False,False,False,False,True,False
1,0.24435821671632574,2.3599412097617303,0.8613072442828641,-0.8057805006908024,-0.6280543062659828,0.09998187091604746,0.19204806662634832,1.5311466676825929,3.5781504602831933,0,0.7206155016670043,1,-0.150645823297607,False,False,False,False,False,False
1,0.128882993473412,2.504488340823844,1.0984109311075392,1.6609483794652233,1.2155765614183036,0.565292092769062,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,1,1.0810768884587632,0,-0.345805629498555,True,False,False,False,False,False
1,0.24435821671632574,-0.24069977271864937,-0.1827299815000144,-1.6294761868206413,-1.2864939018675137,0.10687535568424011,0.6465665697514197,-0.2997300842604626,-0.23700317531654236,0,-0.045581889752149087,0,0.07286808222498672,False,False,False,False,False,False
1,-0.9327440589211103,1.254225684981543,0.9283928944788521,-0.5442898066813298,0.820512804057385,0.4963572450871339,0.6465665697514197,-0.2997300842604626,-0.23700317531654236,0,-0.012322651476238426,0,0.06519316766635526,False,False,False,False,False,False
1,-1.7075455568090432,-1.0891474835436472,-0.1827299815000144,-1.7166397514904657,1.2155765614183036,-1.251141143649743,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0,-0.5530147316638769,0,-0.345805629498555,False,False,False,False,False,False
1,-0.10951746741518222,-0.7393463240772618,-0.24913088341016082,1.1728324173142077,-0.4963663871456766,-0.6341742568964868,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0,1.9101380780798085,0,-0.345805629498555,False,False,False,False,False,False
1,-0.3441929211023925,0.04786324368500284,-0.1827299815000144,-0.08087018785343071,-0.4963663871456766,0.530824668928098,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0,-1.1778144687695922,0,-0.345805629498555,False,False,False,False,False,False
1,-0.4596681443453058,-0.5681886119208528,-0.7300657296356413,0.6527564814509234,-0.6280543062659828,0.6032062589941223,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0,-1.3219990234862957,0,-0.345805629498555,True,False,False,False,False,False
1,-0.8135438284768132,1.5792997709084025,1.6042688126688192,-0.8348350222474105,0.820512804057385,-1.6061556092116727,0.19204806662634832,-0.2997300842604626,-0.23700317531654236,0,-0.5530147316638769,0,0.044513982903340986,True,False,False,False,False,False
1,-0.9327440589211103,0.3224689861571646,0.8578792249051328,-0.5747970543157681,0.42544904669646655,-0.6272807721282938,0.6465665697514197,1.5311466676825929,-0.23700317531654236,1,0.03573886676266269,0,0.05458674709435758,False,False,False,False,False,False
1,0.009682763029114892,-0.4175080075393642,-1.125860649068636,0.029536994061679957,-1.1548059827472075,-0.28950001848684637,-0.7169889396237944,1.5311466676825929,-0.23700317531654236,0,0.6901598519550297,0,-0.345805629498555,False,True,False,False,False,False
1,-0.22499269065809543,0.055252388707556485,1.2413043179092056,-0.650338810362949,-0.7597422253862889,1.182258979522318,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0,-0.6010762499027781,0,-0.345805629498555,True,False,False,False,False,False
1,0.24435821671632574,-0.5657738586455084,-0.5134835896224749,0.3941712395971113,-1.1548059827472075,0.017260053697733563,0.19204806662634832,3.362023419625648,-0.23700317531654236,0,-0.7452608046194815,0,0.11390413621923354,False,True,False,False,False,False
1,-0.5788683747896028,1.371775874425307,-0.7957578096332514,0.1050787501088609,0.1620732084558542,-0.4273697138507025,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0,-0.0003072719165132117,0,-0.345805629498555,False,True,False,False,False,False
1,-0.6980686052339,0.33961373441210974,-0.8034584748345595,0.4915038868117484,0.03038528933554805,0.2033841424389396,-0.26247043649872304,-0.2997300842604626,-0.23700317531654236,0,0.011708107643212002,0,-0.21059687487567602,False,True,False,False,False,False
1,-1.5883453263647456,-0.33028711923392556,-0.20751194213018,-1.505994470205057,1.7423282378995282,-1.3614368999408282,-0.26247043649872304,-0.2997300842604626,-0.23700317531654236,0,-0.31232331597805046,0,-0.1816651843890758,False,False,False,False,True,False
1,0.9521095849793406,1.7988008436372052,0.47679810610906637,0.30264949669379576,-1.0231180636269013,0.4687833060143626,-0.26247043649872304,-0.2997300842604626,-0.23700317531654236,0,-0.04838547831608496,0,-0.20602769980350744,False,True,False,False,False,False
1,-1.4691450959204486,-1.358537358941065,-0.8586058996899815,-1.3345727930210693,0.2937611275761604,-0.9512745562333559,-0.26247043649872304,-0.2997300842604626,-0.23700317531654236,0,-0.961537636694537,0,-0.05848702592493716,False,False,False,False,False,False
1,-0.6980686052339,-0.600691191006988,-0.558595614136127,0.18497868438953322,-0.23299054890506427,0.641120425219183,-0.26247043649872304,-0.2997300842604626,-0.23700317531654236,0,-0.7332454250597563,0,-0.11847662447327496,True,False,False,False,False,False
1,-0.9327440589211103,0.011883419882371786,-0.7057270002580806,-0.65324426251861,0.1620732084558542,-1.2270139469610681,0.19204806662634832,-0.2997300842604626,-0.23700317531654236,1,-0.16853927391333814,0,-0.045991895252928426,False,True,False,False,False,False
1,-1.0482192821640235,1.5508056822593388,0.8352800427798937,-1.2532201326625667,1.7423282378995282,-1.6027088668275764,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0,-0.6131083176231739,0,-0.345805629498555,False,False,False,False,False,False
1,-1.7075455568090432,-0.6372505555957019,-0.5620423068405143,-0.44840988554452305,2.7958315908619773,-1.4820728833842023,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0,0.8287372295438615,0,-0.345805629498555,False,False,False,False,True,False
1,0.3635584471606223,-0.5613307126188747,-0.6120953781697744,1.5229394020713352,-0.6280543062659828,0.6480139099873754,-0.26247043649872304,-0.2997300842604626,-0.23700317531654236,0,0.1799234214793663,0,-0.22193174053268386,False,False,False,True,False,False
1,-1.3536698726775354,-0.8536607441320642,-3.0649885923382545,-1.2154492546389764,0.5571369658167727,-1.3648836423249242,-0.7169889396237944,1.5311466676825929,-0.23700317531654236,0,-0.9855683958139875,0,-0.345805629498555,True,False,False,False,False,False
1,0.3635584471606223,0.09181175329627049,0.9769516116968915,-0.7694623487450424,-1.1548059827472075,1.7061638219049715,0.19204806662634832,-0.2997300842604626,-0.23700317531654236,1,-0.2954850964337646,0,-0.021134855907650196,False,False,True,False,False,False
1,-0.22499269065809543,1.0129918327746408,0.5817762303001247,0.12541691519848663,-0.23299054890506427,-0.0034204006068446645,0.6465665697514197,-0.2997300842604626,-0.23700317531654236,0,-0.8654146002167346,0,0.42995460015021325,False,True,False,False,False,False
1,0.009682763029114892,-0.2523871785713162,0.8783398231495919,-1.052743933921971,-0.6280543062659828,0.6859280762124361,0.6465665697514197,1.5311466676825929,-0.23700317531654236,1,-0.19937874811663275,0,0.11243794539489281,True,False,False,False,False,False
1,-1.7075455568090432,-0.7878828649116837,1.9453994714405767,-0.09249199647607395,1.7423282378995282,-0.465283880075763,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0,0.38697177439796143,0,-0.345805629498555,False,False,False,False,False,False
1,0.3635584471606223,2.5410960004780643,1.6042688126688192,-0.6924678666200309,-0.36467846802537046,1.6854833676003933,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0,0.25199901067704716,0,-0.345805629498555,True,False,False,False,False,False
1,-0.3441929211023925,-0.4288090528679757,-0.545694476259628,-0.40628082928744125,-0.7597422253862889,1.7165040490572607,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0,-0.6127078049711829,0,-0.345805629498555,False,True,False,False,False,False
1,-0.3441929211023925,-0.2699182873503163,-0.3541090076012163,-0.5602697935374641,-0.7597422253862889,0.6859280762124361,-0.26247043649872304,1.5311466676825929,-0.23700317531654236,1,-0.8293684615375586,0,-0.09656539507324793,False,True,False,False,False,False
1,-0.5788683747896028,0.34835514126885636,0.6058577785211304,0.8692126670476533,0.1620732084558542,0.7652031510466534,-0.26247043649872304,-0.2997300842604626,-0.23700317531654236,0,-0.7693082518996026,0,-0.11072306173174983,False,True,False,False,False,False
1,-1.4691450959204486,-0.020474274007242717,0.5817762303001247,-0.9234513129950651,1.0838886422979974,-1.037443115835766,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0,-0.5650301112236021,0,-0.345805629498555,False,False,False,False,False,False
1,-0.22499269065809543,0.6937614497741149,-0.02769878597969587,-0.6082097541058674,-0.6280543062659828,1.2511938272042462,-0.7169889396237944,1.5311466676825929,-0.23700317531654236,0,-0.3247392081897667,0,-0.345805629498555,False,True,False,False,False,False
1,0.24435821671632574,-1.0534091350685506,-0.6289567414996053,1.1960760345594943,-1.0231180636269013,0.6032062589941223,-0.7169889396237944,3.362023419625648,-0.23700317531654236,0,1.8260137330010613,0,-0.345805629498555,False,False,False,False,False,False
1,0.832909354535043,1.118758026234724,0.8754059149598049,1.403815863689242,-1.0231180636269013,0.8272445139603886,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0,0.239983631117322,0,-0.345805629498555,False,True,False,False,False,False
1,0.3635584471606223,0.6143160670152852,0.47679810610906637,1.228036008271763,-0.7597422253862889,0.8651586801854493,-0.26247043649872304,-0.2997300842604626,3.5781504602831933,1,0.239983631117322,1,-0.22553175446549967,True,False,False,False,False,False
1,0.009682763029114892,0.8751577158179841,0.5196057477710487,0.9854307532740858,-0.4963663871456766,-0.08614221782515856,0.19204806662634832,1.5311466676825929,-0.23700317531654236,0,-0.4448763156263492,0,0.013967230628409972,False,True,False,False,False,False
1,0.009682763029114892,-1.2994241987606348,-1.0687812343409968,-1.2241656111059587,-1.2864939018675137,-1.6130490939798654,0.6465665697514197,-0.2997300842604626,-0.23700317531654236,0,-0.6851839068208551,0,0.3074661428372497,False,True,False,False,False,False
1,-0.9327440589211103,-0.686897882936782,-1.0800379971204463,1.352970450965178,1.3472644805386098,-0.7065558469625112,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0,-0.5770454907833273,0,-0.345805629498555,False,True,False,False,False,False
1,-0.9327440589211103,-1.0751419145466499,0.9447407250597384,-1.5263326352946829,-0.23299054890506427,-0.8547657694786566,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,0,-1.1177375709709658,0,-0.345805629498555,True,False,False,False,False,False
1,-0.22499269065809543,0.246790618507872,0.5817762303001247,0.7515418547433909,-0.4963663871456766,0.3343603530346028,-0.7169889396237944,-0.2997300842604626,-0.23700317531654236,1,-1.0336299140528886,0,-0.345805629498555,False,True,False,False,False,False
1,-1.5883453263647456,-0.5421575716126404,-0.17948002563001458,0.03680062445083182,1.3472644805386098,-1.0305496310675732,-0.26247043649872304,-0.2997300842604626,-0.23700317531654236,0,3.111676034052338,0,-0.2954724434710599,False,False,False,False,False,False
